"state_name","state_abbr","county_name","county_fips","votes_gop_2020","votes_dem_2020","total_votes_2020","per_gop_2020","per_dem_2020","per_point_diff_2020","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","per_point_diff_2016","total_votes_2012","votes_dem_2012","votes_gop_2012","per_dem_2012","per_gop_2012","per_point_diff_2012"
"Georgia","GA","Wilkinson County",13319,2665,2074,4770,0.558700209643606,0.434800838574423,0.123899371069182,1893,2332,4276,0.442703461178672,0.545369504209542,-0.10266604303087,4448,2180,2245,0.490107913669065,0.504721223021583,-0.014613309352518
"Georgia","GA","Worth County",13321,6830,2395,9285,0.735595045772752,0.257942918686053,0.477652127086699,2015,6144,8266,0.243769658843455,0.743285748850714,-0.499516090007259,8410,2486,5864,0.295600475624257,0.697265160523187,-0.40166468489893
"Hawaii","HI","Hawaii County",15001,26897,58731,87814,0.306295123784362,0.668811351265174,-0.362516227480812,41258,17500,64865,0.636059508209358,0.269791104601865,0.366268403607492,62653,46670,14541,0.744896493384196,0.232087848945781,0.512808644438415
"Hawaii","HI","Honolulu County",15003,136259,238869,382114,0.356592535212005,0.625124962707464,-0.26853242749546,175634,90296,285683,0.614786319101942,0.316070609731766,0.298715709370176,292925,201803,87255,0.688923785952036,0.297874882649142,0.391048903302893
"Hawaii","HI","Kauai County",15007,11582,21225,33497,0.345762307072275,0.633638833328358,-0.287876526256083,16456,7574,26335,0.624871843554205,0.287602050503133,0.337269793051073,25369,18638,6121,0.734676179589262,0.241278726004178,0.493397453585084
"Hawaii","HI","Maui County",15009,22126,47305,71044,0.311440797252407,0.665854963121446,-0.354414165869039,33479,13445,51942,0.644545839590312,0.258846405606253,0.385699433984059,48547,35979,11577,0.741116855830432,0.238469936350341,0.502646919480092
"Idaho","ID","Ada County",16001,130699,120539,259389,0.503872562059301,0.464703591902509,0.0391689701567915,75676,93748,195587,0.386917330906451,0.479316109966409,-0.092398779059958,180361,77043,97471,0.427159973608485,0.540421709793137,-0.113261736184652
"Idaho","ID","Adams County",16003,1941,591,2586,0.750580046403712,0.228538283062645,0.522041763341067,415,1556,2183,0.190105359596885,0.712780577187357,-0.522675217590472,2060,577,1413,0.280097087378641,0.685922330097087,-0.405825242718447
"Idaho","ID","Bannock County",16005,23331,14682,39553,0.589866761054787,0.371198139205623,0.218668621849164,10342,17180,33405,0.309594372099985,0.514294267325251,-0.204699895225266,35260,13214,21010,0.374758933635848,0.59585933068633,-0.221100397050482
"Idaho","ID","Bear Lake County",16007,2914,350,3315,0.879034690799397,0.105580693815988,0.773453996983409,255,2203,2928,0.0870901639344262,0.752390710382514,-0.665300546448087,2822,302,2489,0.107016300496102,0.881998582565556,-0.774982282069454
"Idaho","ID","Benewah County",16009,3878,977,4973,0.779810979288156,0.196460888799517,0.583350090488639,780,3101,4192,0.186068702290076,0.739742366412214,-0.553673664122137,3884,1164,2596,0.299691040164779,0.668383110195675,-0.368692070030896
"Idaho","ID","Bingham County",16011,15295,4124,20094,0.761172489300289,0.205235393649846,0.555937095650443,2924,10907,16625,0.17587969924812,0.65606015037594,-0.48018045112782,17603,3822,13440,0.217122081463387,0.763506220530591,-0.546384139067204
"Idaho","ID","Blaine County",16013,4031,8919,13288,0.30335641180012,0.671207104154124,-0.367850692354004,6416,3340,10723,0.598340016786347,0.311479996269701,0.286860020516646,10194,5992,3939,0.587796743182264,0.386403766921719,0.201392976260545
"Idaho","ID","Boise County",16015,3485,1204,4820,0.723029045643154,0.249792531120332,0.473236514522822,777,2673,3812,0.203830010493179,0.701206715634837,-0.497376705141658,3345,953,2284,0.284902840059791,0.682810164424514,-0.397907324364724
"Idaho","ID","Bonner County",16017,18369,8310,27352,0.671577946768061,0.303816905527932,0.367761041240129,5140,10220,16815,0.305679452869462,0.607790663098424,-0.302111210228962,18536,6500,11367,0.350668968493742,0.613239102287441,-0.262570133793699
"Idaho","ID","Bonneville County",16019,37805,14254,53995,0.700157421983517,0.263987406241319,0.436170015742198,8930,26699,44212,0.201981362526011,0.603885822853524,-0.401904460327513,43302,9929,32336,0.229296568287839,0.746755346173387,-0.517458777885548
"Idaho","ID","Boundary County",16021,4937,1220,6313,0.78203706637098,0.193252019642009,0.588785046728972,933,3789,5150,0.181165048543689,0.735728155339806,-0.554563106796117,4544,1225,3138,0.269586267605634,0.690580985915493,-0.420994718309859
"Idaho","ID","Butte County",16023,1202,188,1415,0.849469964664311,0.132862190812721,0.71660777385159,160,914,1230,0.130081300813008,0.743089430894309,-0.613008130081301,1286,258,1001,0.200622083981337,0.778382581648523,-0.577760497667185
"Idaho","ID","Camas County",16025,507,149,754,0.672413793103448,0.197612732095491,0.474801061007958,110,410,599,0.183639398998331,0.684474123539232,-0.500834724540901,578,159,402,0.275086505190311,0.695501730103806,-0.420415224913495
"Idaho","ID","Canyon County",16027,61759,25881,90438,0.682887724186736,0.286173953426657,0.396713770760079,16683,46755,72007,0.231685808324191,0.649311872456845,-0.417626064132654,66090,19866,44369,0.300590104403087,0.671342109244969,-0.370752004841882
"Idaho","ID","Caribou County",16029,2906,431,3416,0.850702576112412,0.126170960187354,0.724531615925059,271,2275,3035,0.0892915980230642,0.749588138385502,-0.660296540362438,3050,385,2608,0.126229508196721,0.855081967213115,-0.728852459016394
"Idaho","ID","Cassia County",16031,7907,1464,9629,0.821165230034271,0.152040710354139,0.669124519680133,1036,5949,8178,0.126681340180973,0.727439471753485,-0.600758131572512,8387,1093,7150,0.130320734470013,0.852509836651961,-0.722189102181948
"Idaho","ID","Clark County",16033,264,41,311,0.84887459807074,0.131832797427653,0.717041800643087,44,203,283,0.15547703180212,0.717314487632509,-0.561837455830389,328,66,235,0.201219512195122,0.716463414634146,-0.515243902439024
"Idaho","ID","Clearwater County",16035,3453,877,4419,0.781398506449423,0.198461190314551,0.582937316134872,704,2852,3801,0.185214417258616,0.750328860826098,-0.565114443567482,3696,1032,2541,0.279220779220779,0.6875,-0.408279220779221
"Idaho","ID","Custer County",16037,2089,603,2739,0.762687112084702,0.220153340635268,0.542533771449434,427,1777,2413,0.176958143389971,0.736427683381683,-0.559469539991712,2352,530,1744,0.225340136054422,0.741496598639456,-0.516156462585034
"Idaho","ID","Elmore County",16039,7246,2601,10205,0.710044096031357,0.254875061244488,0.455169034786869,1814,5816,8519,0.212935790585749,0.682709238173494,-0.469773447587745,8001,2513,5227,0.31408573928259,0.653293338332708,-0.339207599050119
"Idaho","ID","Franklin County",16041,5845,657,6664,0.877100840336134,0.0985894357743097,0.778511404561825,385,3901,5499,0.0700127295871977,0.709401709401709,-0.639388979814512,5600,325,5195,0.0580357142857143,0.927678571428571,-0.869642857142857
"Idaho","ID","Fremont County",16043,5548,998,6719,0.825718112814407,0.14853400803691,0.677184104777497,651,4091,5714,0.113930696534827,0.715960798039902,-0.602030101505075,5802,810,4907,0.139607032057911,0.845742847294037,-0.706135815236126
"Idaho","ID","Gem County",16045,7951,1803,9958,0.798453504719823,0.181060453906407,0.617393050813416,1229,5980,7952,0.1545523138833,0.752012072434608,-0.597459758551308,7490,1957,5311,0.26128170894526,0.709078771695594,-0.447797062750334
"Idaho","ID","Gooding County",16047,4659,1256,6050,0.770082644628099,0.207603305785124,0.562479338842975,930,3743,5191,0.179156231939896,0.721055673280678,-0.541899441340782,5118,1287,3696,0.251465416178195,0.722157092614302,-0.470691676436108
"Idaho","ID","Idaho County",16049,7826,1561,9602,0.815038533638825,0.162570297854614,0.652468235784212,1196,6441,8223,0.14544570108233,0.783290769792047,-0.637845068709717,7749,1722,5821,0.222222222222222,0.751193702413215,-0.528971480190992
"Idaho","ID","Jefferson County",16051,12099,1661,14173,0.853665420165103,0.117194665914062,0.736470754251041,976,8436,11471,0.0850841251852498,0.735419754162671,-0.650335628977421,11381,1303,9895,0.114489060715227,0.869431508654775,-0.754942447939548
"Idaho","ID","Jerome County",16053,5734,1893,7812,0.73399897593446,0.242319508448541,0.491679467485919,2117,7347,10667,0.198462548045374,0.688759726258554,-0.490297178213181,6681,1699,4804,0.254303248016764,0.719054033827271,-0.464750785810507
"Idaho","ID","Kootenai County",16055,62837,24312,89878,0.699136607401144,0.270500011126193,0.428636596274951,16264,44449,66286,0.245361011374951,0.670563919983103,-0.425202908608153,59764,18824,39347,0.314972224081387,0.658372933538585,-0.343400709457198
"Idaho","ID","Latah County",16057,9472,10236,20570,0.460476421973748,0.497617890131259,-0.037141468157511,8093,7255,18146,0.445993607406591,0.399812630882839,0.0461809765237518,16759,8306,7589,0.495614296795752,0.452831314517573,0.0427829822781789
"Idaho","ID","Lemhi County",16059,3592,1032,4738,0.758125791473195,0.217813423385395,0.540312368087801,733,3011,4068,0.180186823992134,0.740167158308751,-0.559980334316618,4109,960,3029,0.233633487466537,0.737162326600146,-0.503528839133609
"Idaho","ID","Lewis County",16061,1489,349,1870,0.796256684491979,0.186631016042781,0.609625668449198,270,1202,1590,0.169811320754717,0.755974842767296,-0.586163522012579,1612,396,1173,0.245657568238213,0.727667493796526,-0.482009925558313
"Idaho","ID","Lincoln County",16063,1469,414,1940,0.757216494845361,0.21340206185567,0.543814432989691,360,1184,1748,0.205949656750572,0.677345537757437,-0.471395881006865,1622,429,1141,0.264488286066584,0.703452527743527,-0.438964241676942
"Idaho","ID","Madison County",16065,13559,2666,17112,0.792367928938756,0.155797101449275,0.636570827489481,1201,8941,15687,0.0765602090903296,0.569962389239498,-0.493402180149168,14412,832,13445,0.057729669719678,0.932903136275326,-0.875173466555648
"Idaho","ID","Minidoka County",16067,6265,1550,7993,0.78381083448017,0.193919679719755,0.589891154760415,1167,4887,6870,0.169868995633188,0.711353711790393,-0.541484716157205,6973,1390,5442,0.199340312634447,0.78043883550839,-0.581098522873942
"Idaho","ID","Nez Perce County",16069,13738,6686,20967,0.655220107788429,0.318882052749559,0.336338055038871,4828,10699,17195,0.280779296307066,0.622215760395464,-0.341436464088398,16848,6451,9967,0.382894112060779,0.591583570750237,-0.208689458689459
"Idaho","ID","Oneida County",16071,2148,249,2451,0.876376988984088,0.101591187270502,0.774785801713586,184,1531,2068,0.0889748549323017,0.740328820116054,-0.651353965183752,2089,217,1838,0.103877453326951,0.879846816658688,-0.775969363331738
"Idaho","ID","Owyhee County",16073,3819,816,4742,0.805356389708984,0.172079291438212,0.633277098270772,591,3052,3920,0.150765306122449,0.778571428571429,-0.62780612244898,3723,833,2794,0.223744292237443,0.750470051034112,-0.526725758796669
"Idaho","ID","Payette County",16075,8862,2161,11293,0.784733905959444,0.191357478083769,0.593376427875675,892,4306,5703,0.156408907592495,0.755041206382606,-0.59863229879011,8495,2271,6004,0.267333725721012,0.706768687463214,-0.439434961742201
"Idaho","ID","Power County",16077,2116,865,3086,0.685677252106286,0.280298120544394,0.405379131561892,699,1666,2758,0.253444525018129,0.604060913705584,-0.350616388687455,2903,982,1870,0.338270754392008,0.644161212538753,-0.305890458146745
"Idaho","ID","Shoshone County",16079,4216,1693,6049,0.696974706563068,0.279880972061498,0.417093734501571,1384,3297,5120,0.2703125,0.6439453125,-0.3736328125,5148,2277,2699,0.442307692307692,0.524281274281274,-0.081973581973582
"Idaho","ID","Teton County",16081,2858,3318,6347,0.45029147628801,0.522766661414842,-0.0724751851268315,2157,2161,4966,0.434353604510673,0.43515908175594,-0.000805477245267805,4523,1926,2458,0.425823568428034,0.543444616405041,-0.117621047977006
"Idaho","ID","Twin Falls County",16083,25897,9391,36680,0.706025081788441,0.256025081788441,0.45,6844,21063,31893,0.214592543818393,0.660427052958329,-0.445834509139937,28142,7541,19773,0.267962476014498,0.702615308080449,-0.434652832065951
"Idaho","ID","Valley County",16085,3947,2976,7063,0.558827693614611,0.421350700835339,0.137476992779272,1913,2906,5349,0.35763694148439,0.543279117592073,-0.185642176107684,4919,2095,2664,0.42589957308396,0.541573490546859,-0.115673917462899
"Idaho","ID","Washington County",16087,4154,1073,5344,0.777320359281437,0.200785928143713,0.576534431137725,776,3283,4454,0.174225415356982,0.737090255949708,-0.562864840592726,4330,1104,3128,0.254965357967667,0.722401847575058,-0.46743648960739
"Illinois","IL","Adams County",17001,24220,8633,33527,0.722402839502491,0.257493960091866,0.464908879410624,7633,22732,31770,0.240258105130626,0.715517784073025,-0.475259678942399,30538,9627,20371,0.315246578033925,0.667070535071059,-0.351823957037134
"Illinois","IL","Alexander County",17003,1486,1114,2625,0.566095238095238,0.424380952380952,0.141714285714286,1262,1496,2820,0.447517730496454,0.530496453900709,-0.0829787234042553,3495,1961,1485,0.561087267525036,0.424892703862661,0.136194563662375
"Illinois","IL","Bond County",17005,5625,2288,8144,0.69069253438114,0.280943025540275,0.409749508840864,2066,4884,7462,0.276869471991423,0.654516215491825,-0.377646743500402,7316,3016,4091,0.412247129579005,0.559185347184254,-0.146938217605249
"Illinois","IL","Boone County",17007,13883,10542,24979,0.555786860963209,0.42203450898755,0.13375235197566,8952,12261,22604,0.396036099805344,0.542426119270926,-0.146390019465581,21333,9868,11084,0.462569727651995,0.519570618290911,-0.0570008906389162
"Illinois","IL","Brown County",17009,1931,486,2525,0.764752475247525,0.192475247524752,0.572277227722772,475,1776,2336,0.20333904109589,0.76027397260274,-0.556934931506849,2362,787,1511,0.333192209991533,0.639712108382727,-0.306519898391194
"Illinois","IL","Bureau County",17011,10411,6669,17434,0.597166456349662,0.382528392795687,0.214638063553975,6010,9264,16303,0.368643807888119,0.568238974421886,-0.199595166533767,16599,8118,8151,0.489065606361829,0.491053677932406,-0.00198807157057651
"Illinois","IL","Calhoun County",17013,2046,677,2773,0.737829065993509,0.244139920663541,0.493689145329968,739,1719,2556,0.289123630672926,0.672535211267606,-0.383411580594679,2574,1079,1439,0.419191919191919,0.559052059052059,-0.13986013986014
"Illinois","IL","Carroll County",17015,5105,2748,8024,0.636216350947159,0.34247258225324,0.293743768693918,2437,4428,7354,0.331384280663584,0.602121294533587,-0.270737013870003,7370,3658,3551,0.496336499321574,0.481818181818182,0.0145183175033921
"Illinois","IL","Cass County",17017,3625,1615,5326,0.680623357116034,0.303229440480661,0.377393916635374,1617,3216,5054,0.31994459833795,0.636327661258409,-0.316383062920459,4858,2050,2707,0.421984355701935,0.557225195553726,-0.135240839851791
"Illinois","IL","Champaign County",17019,35285,57067,95568,0.369213544282605,0.597135024275908,-0.227921479993303,49694,33235,89196,0.557132606843356,0.372606394905601,0.184526211937755,77620,40378,35086,0.52020097912909,0.45202267456841,0.0681783045606802
"Illinois","IL","Christian County",17021,11563,4335,16204,0.713589237225376,0.267526536657615,0.446062700567761,3982,10522,15310,0.26009144350098,0.687263226649249,-0.427171783148269,14682,5487,8873,0.373722926031876,0.604345457022204,-0.230622530990328
"Illinois","IL","Clark County",17023,6226,1993,8355,0.745182525433872,0.238539796529025,0.506642728904847,1873,5620,7819,0.23954469881059,0.7187619900243,-0.47921729121371,7843,2587,5138,0.329848272344766,0.655106464363126,-0.32525819201836
"Illinois","IL","Clay County",17025,5629,1129,6899,0.815915350050732,0.163646905348601,0.652268444702131,1014,5009,6278,0.161516406498885,0.797865562280981,-0.636349155782096,5899,1581,4184,0.268011527377522,0.709272758094592,-0.441261230717071
"Illinois","IL","Clinton County",17027,14304,4493,19214,0.744457166649318,0.233839908400125,0.510617258249193,3939,12394,17268,0.228109798471161,0.717743803567292,-0.489634005096132,16394,5577,10493,0.340185433695254,0.640051238257899,-0.299865804562645
"Illinois","IL","Coles County",17029,14037,8067,22606,0.620941343006282,0.356852163142529,0.264089179863753,7285,12985,21580,0.33758109360519,0.601714550509731,-0.264133456904541,21338,9252,11623,0.433592651607461,0.544708969912832,-0.111116318305371
"Illinois","IL","Cook County",17031,558269,1725973,2321399,0.240488171141626,0.743505532655093,-0.503017361513467,1528582,440213,2055215,0.743757709047472,0.21419316227256,0.529564546774912,1944401,1439123,479204,0.740136936773845,0.246453277898952,0.493683658874893
"Illinois","IL","Crawford County",17033,7043,2202,9441,0.746001482893761,0.233238004448681,0.51276347844508,1969,6146,8507,0.231456447631362,0.722463853297285,-0.491007405665922,8598,2855,5577,0.332053966038614,0.648639218422889,-0.316585252384275
"Illinois","IL","Cumberland County",17035,4601,1142,5850,0.786495726495727,0.195213675213675,0.591282051282051,1028,4200,5513,0.186468347542173,0.76183566116452,-0.575367313622347,5290,1640,3506,0.310018903591682,0.662759924385633,-0.352741020793951
"Illinois","IL","DeKalb County",17037,21905,24643,47989,0.456458771801871,0.513513513513513,-0.0570547417116422,20348,19051,42605,0.477596526229316,0.447154089895552,0.0304424363337636,41020,21171,18906,0.516114090687469,0.460897123354461,0.0552169673330082
"Illinois","IL","De Witt County",17039,5632,2191,8024,0.701894317048853,0.273055832502493,0.428838484546361,1907,5072,7469,0.255321997590039,0.679073503815772,-0.423751506225733,7338,2598,4576,0.354047424366312,0.623603161624421,-0.269555737258108
"Illinois","IL","Douglas County",17041,6227,2335,8760,0.710844748858448,0.266552511415525,0.444292237442922,1946,5695,8089,0.240573618494251,0.704042526888367,-0.463468908394115,7889,2426,5331,0.307516795538091,0.675751045759919,-0.368234250221828
"Illinois","IL","DuPage County",17043,193611,281222,485064,0.399145267428628,0.579762670492966,-0.180617403064338,222499,164355,412929,0.538831130775509,0.398022420319232,0.140808710456277,397173,197411,193333,0.497040332550299,0.486772766527433,0.0102675660228666
"Illinois","IL","Edgar County",17045,6193,1887,8196,0.755612493899463,0.230234260614934,0.525378233284529,1778,5634,7783,0.228446614416035,0.723885391237312,-0.495438776821277,7810,2563,5125,0.328169014084507,0.656209987195903,-0.328040973111396
"Illinois","IL","Edwards County",17047,2833,488,3368,0.841152019002375,0.144893111638955,0.69625890736342,432,2777,3312,0.130434782608696,0.838466183574879,-0.708031400966184,3225,754,2402,0.233798449612403,0.744806201550388,-0.511007751937985
"Illinois","IL","Effingham County",17049,15006,3716,19083,0.786354346800818,0.194728292197244,0.591626054603574,3071,13613,17428,0.176210695432637,0.781099380307551,-0.604888684874914,16595,3855,12491,0.232298885206387,0.752696595360048,-0.520397710153661
"Illinois","IL","Fayette County",17051,8055,1826,10076,0.799424374751886,0.181222707423581,0.618201667328305,1814,7363,9515,0.190646347871781,0.773830793483973,-0.583184445612191,8963,2848,5950,0.317750753096062,0.663840232065157,-0.346089478969095
"Illinois","IL","Ford County",17053,5048,1754,6967,0.724558633558203,0.251758289077078,0.472800344481125,1410,4474,6289,0.224200985848307,0.711400858642073,-0.487199872793767,6000,1654,4225,0.275666666666667,0.704166666666667,-0.4285
"Illinois","IL","Franklin County",17055,13622,4760,18669,0.729658792650919,0.254968128983877,0.474690663667042,4711,13101,18533,0.254195219338477,0.706901203259051,-0.452705983920574,17891,7245,10253,0.404952210608686,0.573081437594321,-0.168129226985635
"Illinois","IL","Fulton County",17057,9867,6503,16724,0.589990432910787,0.388842382205214,0.201148050705573,6118,8482,15609,0.391953360240887,0.543404446152861,-0.151451085911974,15337,8324,6622,0.542739779617917,0.431766316750342,0.110973462867575
"Illinois","IL","Gallatin County",17059,2019,622,2675,0.754766355140187,0.232523364485981,0.522242990654206,656,1942,2691,0.243775548123374,0.72166480862133,-0.477889260497956,2569,1028,1492,0.400155702608019,0.580770727909693,-0.180615025301674
"Illinois","IL","Greene County",17061,4770,1349,6227,0.766018949735025,0.216637224987956,0.549381724747069,1202,4139,5542,0.216889209671599,0.746842295200289,-0.52995308552869,5614,2023,3446,0.360349127182045,0.613822586391165,-0.25347345920912
"Illinois","IL","Grundy County",17063,16523,9626,26753,0.617612977983778,0.359810114753486,0.257802863230292,8021,13417,22891,0.350399720414137,0.586125551526801,-0.235725831112664,20956,9319,11198,0.444693643825157,0.534357701851498,-0.0896640580263409
"Illinois","IL","Hamilton County",17065,3432,824,4323,0.793893129770992,0.190608373814481,0.603284755956512,800,3205,4143,0.19309678976587,0.773594013999517,-0.580497224233647,3935,1266,2566,0.321728081321474,0.652096569250318,-0.330368487928844
"Illinois","IL","Hancock County",17067,6906,2315,9383,0.73601193648087,0.246722796546947,0.489289139933923,1744,5713,7818,0.223074955231517,0.73074955231517,-0.507674597083653,8229,3246,4810,0.394458621946774,0.584518167456556,-0.190059545509782
"Illinois","IL","Hardin County",17069,1691,449,2162,0.782146160962072,0.207678075855689,0.574468085106383,419,1650,2133,0.196436943272386,0.773558368495077,-0.577121425222691,2330,742,1535,0.318454935622318,0.658798283261803,-0.340343347639485
"Illinois","IL","Henderson County",17071,2394,1187,3656,0.654814004376368,0.324671772428884,0.330142231947484,1151,2153,3480,0.330747126436782,0.61867816091954,-0.287931034482759,3563,1977,1538,0.554869492001123,0.431658714566377,0.123210777434746
"Illinois","IL","Henry County",17073,15300,9797,25700,0.595330739299611,0.381206225680934,0.214124513618677,8835,13962,24232,0.364600528227138,0.57618025751073,-0.211579729283592,24279,12316,11564,0.507269656905144,0.476296387824869,0.0309732690802751
"Illinois","IL","Iroquois County",17075,10877,2908,14044,0.774494446026773,0.207063514668186,0.567430931358587,2496,9728,12923,0.193144006809564,0.752766385514199,-0.559622378704635,12770,3408,9115,0.266875489428348,0.713782302270948,-0.4469068128426
"Illinois","IL","Jackson County",17077,10890,11181,22716,0.479397781299525,0.492208135235077,-0.0128103539355521,11619,10889,24509,0.474070749520584,0.44428577257334,0.0297849769472439,21190,11306,9130,0.533553563001416,0.430863614912695,0.102689948088721
"Illinois","IL","Jasper County",17079,4494,1007,5586,0.804511278195489,0.180272108843537,0.624239169351951,924,3973,5104,0.181034482758621,0.778409090909091,-0.59737460815047,5038,1434,3511,0.284636760619293,0.696903533148075,-0.412266772528781
"Illinois","IL","Jefferson County",17081,12476,4608,17436,0.715531085111264,0.264280798348245,0.451250286763019,4408,11681,16818,0.262100130812225,0.694553454631942,-0.432453323819717,16303,6080,9805,0.37293749616635,0.601423050972214,-0.228485554805864
"Illinois","IL","Jersey County",17083,8712,2961,11960,0.728428093645485,0.24757525083612,0.480852842809365,2673,7737,10909,0.245027041892016,0.709230910257585,-0.46420386836557,9940,3656,6032,0.367806841046278,0.606841046277666,-0.239034205231388
"Illinois","IL","Jo Daviess County",17085,7166,5109,12495,0.573509403761505,0.408883553421369,0.164625850340136,4452,6113,11177,0.398317974411738,0.546926724523575,-0.148608750111837,11411,5660,5529,0.496012619402331,0.484532468670581,0.0114801507317501
"Illinois","IL","Johnson County",17087,5059,1281,6450,0.784341085271318,0.198604651162791,0.585736434108527,1135,4644,6017,0.188632208741898,0.771813195944823,-0.583180987202925,5666,1571,3959,0.27726791387222,0.698729262266149,-0.421461348393929
"Illinois","IL","Kane County",17089,96775,130166,231876,0.417356690645,0.561360382273284,-0.144003691628284,99389,82087,193500,0.513638242894057,0.424222222222222,0.0894160206718346,183631,91120,89502,0.49621251313776,0.487401364693325,0.00881114844443481
"Illinois","IL","Kankakee County",17091,28532,20271,50039,0.570195247706789,0.405104018865285,0.165091228841504,18908,25081,46556,0.40613454764155,0.538727553913566,-0.132593006272016,45452,21574,23115,0.474654580656517,0.508558479274839,-0.0339038986183227
"Illinois","IL","Kendall County",17093,29492,33168,64205,0.459341172805856,0.516595280741375,-0.057254107935519,23392,24152,50815,0.460336514808619,0.475292728525042,-0.0149562137164224,45042,21219,23076,0.471093645930465,0.512321832955908,-0.041228187025443
"Illinois","IL","Knox County",17095,12009,10703,23205,0.517517776341306,0.461236802413273,0.0562809739280328,9939,10658,21964,0.452513203423784,0.485248588599527,-0.0327353851757421,22517,12993,9133,0.577030687924679,0.405604654261225,0.171426033663454
"Illinois","IL","Lake County",17097,123594,204032,334156,0.369869162905948,0.610589066184656,-0.240719903278708,168186,108608,293574,0.572891332338695,0.369951017460674,0.202940314878021,284032,151552,128609,0.533573681838666,0.452797572104552,0.0807761097341144
"Illinois","IL","LaSalle County",17099,30113,22442,53683,0.560941080043962,0.418046681444778,0.142894398599184,19277,26269,48447,0.397898734699775,0.542221396577704,-0.144322661877929,47146,23023,23207,0.488334111059263,0.492236881177618,-0.00390277011835571
"Illinois","IL","Lawrence County",17101,4886,1419,6422,0.760822173777639,0.220959202740579,0.53986297103706,1288,4517,6039,0.213280344427885,0.747971518463322,-0.534691174035436,5984,2010,3853,0.335895721925134,0.643883689839572,-0.307987967914439
"Illinois","IL","Lee County",17103,9630,6407,16440,0.585766423357664,0.389720194647202,0.196046228710462,5499,8597,15215,0.361419651659546,0.565034505422281,-0.203614853762734,15275,6932,8046,0.453813420621931,0.526743044189853,-0.0729296235679215
"Illinois","IL","Livingston County",17105,12208,4615,17174,0.710841970420403,0.268720158378945,0.442121812041458,4005,10197,15096,0.265302066772655,0.675476947535771,-0.410174880763116,15019,5014,9745,0.333843797856049,0.648844796590985,-0.315000998734936
"Illinois","IL","Logan County",17107,9136,3840,13294,0.687227320595758,0.28885211373552,0.398375206860238,3301,8167,12130,0.272135201978566,0.673289365210223,-0.401154163231657,12037,3974,7835,0.330148708149871,0.650909695106754,-0.320760986956883
"Illinois","IL","McDonough County",17109,7027,4992,12285,0.571998371998372,0.406349206349206,0.165649165649166,5278,6789,12910,0.408830364058869,0.525871417505809,-0.11704105344694,12439,5957,6142,0.478897017445132,0.493769595626658,-0.0148725781815258
"Illinois","IL","McHenry County",17111,82260,78154,164578,0.499823791758315,0.474875135194254,0.0249486565640608,59827,71117,140145,0.426893574512112,0.507452995112205,-0.0805594206000927,133589,59691,71488,0.446825711697819,0.535133880783597,-0.088308169085778
"Illinois","IL","McLean County",17113,40502,43933,87389,0.46346794218952,0.502729176440971,-0.0392612342514504,35918,37081,78995,0.454687005506678,0.469409456294702,-0.0147224507880246,72756,31590,39638,0.43419099455715,0.544807301116059,-0.110616306558909
"Illinois","IL","Macon County",17115,28589,19847,49387,0.578877032417438,0.401866888047462,0.177010144369976,18211,26782,47283,0.385148996468075,0.566419220438635,-0.18127022397056,48742,22688,25249,0.465471256821632,0.518013212424603,-0.0525419556029707
"Illinois","IL","Macoupin County",17117,16153,7365,24070,0.671084337349398,0.305982550893228,0.365101786456169,6532,14194,21881,0.298523833462822,0.648690644851698,-0.350166811388876,20947,9440,10909,0.450661192533537,0.520790566668258,-0.0701293741347209
"Illinois","IL","Madison County",17119,76031,57836,137558,0.552719580104392,0.420448101891566,0.132271478212827,50336,70295,127902,0.393551312723804,0.549600475363951,-0.156049162640146,122203,58813,60481,0.481272963838858,0.494922383247547,-0.0136494194086888
"Illinois","IL","Marion County",17121,12678,4524,17492,0.724788474731306,0.258632517722387,0.466155957008918,4231,11677,16600,0.254879518072289,0.703433734939759,-0.44855421686747,15728,6210,9229,0.394837232960326,0.586787894201424,-0.191950661241099
"Illinois","IL","Marshall County",17123,4197,2005,6345,0.661465721040189,0.315996847911742,0.345468873128448,1784,3776,5903,0.302219210570896,0.639674741656785,-0.337455531085889,5842,2452,3287,0.419719274221157,0.562649777473468,-0.142930503252311
"Illinois","IL","Mason County",17125,4654,1985,6766,0.687851019804907,0.293378657995862,0.394472361809045,2008,4051,6433,0.312140525415825,0.62972174724079,-0.317581221824965,6272,2867,3265,0.457110969387755,0.520567602040816,-0.0634566326530612
