"Route","Latitude","Longitude","Total"
578,44.897061,-93.367762,NA
578,44.897063,-93.359424,NA
578,44.897073,-93.360682,0
578,44.897075,-93.358154,0
578,44.897077,-93.363612,NA
578,44.897097,-93.355591,NA
578,44.897131,-93.353556,0
578,44.897211,-93.353287,1
578,44.897457,-93.36575,NA
578,44.919652,-93.274758,1
578,44.91966,-93.274792,3
578,44.948348,-93.274377,0
578,44.948366,-93.275076,7
578,44.970443,-93.272661,13
578,44.972235,-93.272303,0
578,44.973523,-93.273283,32
578,44.974198,-93.270731,0
578,44.975419,-93.271723,56
578,44.976112,-93.269109,0
578,44.977366,-93.270058,61
578,44.978033,-93.267475,0
578,44.979315,-93.268447,37
578,44.980149,-93.267411,0
578,44.980708,-93.26872,0
578,44.981146,-93.266956,2
578,44.981251,-93.269972,0
578,44.981722,-93.26835,1
578,44.981868,-93.269286,6
579,44.882416,-93.321993,36
579,44.883716,-93.323162,0
579,44.883938,-93.323217,3
579,44.88527,-93.318705,4
579,44.885571,-93.319104,0
579,44.887087,-93.318719,1
579,44.887278,-93.319083,0
579,44.889455,-93.318759,1
579,44.889632,-93.318907,0
579,44.890278,-93.318752,4
579,44.891179,-93.318421,0
579,44.919652,-93.274758,28
579,44.91966,-93.274792,1
579,44.948366,-93.275076,0
579,44.973538,-93.245989,13
579,44.974076,-93.245728,2
579,44.976558,-93.229306,0
579,44.977866,-93.232562,0
579,44.977905,-93.229164,12
579,44.978977,-93.235311,0
579,44.979017,-93.23194,11
579,44.979274,-93.229606,6
579,44.980128,-93.234678,17
587,44.860444,-93.33388,0
587,44.861027,-93.333741,3
587,44.863235,-93.335764,NA
587,44.865702,-93.335755,0
587,44.865724,-93.335612,0
587,44.86647,-93.335863,2
587,44.86657,-93.336107,0
587,44.867775,-93.337002,3
587,44.867923,-93.337056,0
587,44.868301,-93.335299,3
587,44.868312,-93.332575,7
587,44.868367,-93.331599,0
587,44.86842,-93.335122,0
587,44.868424,-93.332857,0
587,44.870382,-93.33146,28
587,44.870521,-93.331623,0
587,44.871059,-93.32962,3
587,44.871206,-93.32908,0
587,44.872836,-93.329086,0
587,44.874112,-93.329112,0
587,44.874187,-93.328742,2
587,44.876183,-93.329155,0
587,44.877901,-93.329157,0
587,44.878522,-93.330697,0
587,44.878543,-93.330245,0
587,44.880665,-93.331504,2
587,44.88087,-93.331795,0
587,44.882889,-93.331281,1
587,44.88374,-93.331935,0
587,44.886044,-93.333299,0
587,44.887604,-93.333586,1
587,44.887702,-93.33386,0
587,44.890276,-93.335485,0
587,44.890367,-93.3354,4
587,44.891537,-93.338954,0
587,44.891635,-93.338932,9
587,44.892143,-93.34173,0
587,44.892193,-93.341444,5
587,44.892634,-93.344369,0
587,44.89269,-93.344095,4
587,44.893328,-93.348079,0
587,44.893384,-93.347793,2
587,44.894413,-93.349595,1
587,44.894583,-93.349735,0
587,44.896535,-93.349221,6
587,44.896581,-93.349403,0
587,44.908733,-93.355909,0
587,44.909124,-93.356252,22
587,44.909526,-93.352393,0
587,44.909554,-93.352177,1
587,44.910808,-93.355721,0
587,44.910949,-93.355321,30
587,44.912114,-93.353884,20
587,44.912264,-93.354051,0
587,44.91236,-93.352553,0
587,44.97191,-93.276209,0
587,44.972652,-93.274543,5
587,44.972705,-93.27193,0
587,44.973056,-93.279033,0
587,44.973566,-93.276859,19
587,44.974224,-93.278165,5
587,44.974499,-93.280246,0
587,44.974504,-93.272511,35
587,44.974671,-93.270343,0
587,44.976401,-93.270881,72
587,44.976601,-93.268705,0
587,44.978261,-93.262845,4
587,44.978336,-93.26927,26
587,44.978512,-93.267079,0
587,44.980285,-93.265602,1
587,44.980294,-93.267644,9
588,44.852449,-93.352149,3
588,44.85278,-93.346172,NA
588,44.85333,-93.356301,10
588,44.854156,-93.352121,0
588,44.854382,-93.347219,1
588,44.854686,-93.345412,0
588,44.855995,-93.352583,NA
588,44.856005,-93.355693,NA
588,44.856771,-93.353903,2
588,44.857162,-93.356807,NA
588,44.857709,-93.352258,8
588,44.858618,-93.358158,NA
588,44.97191,-93.276209,0
588,44.972652,-93.274543,2
588,44.972705,-93.27193,0
588,44.973056,-93.279033,0
588,44.973566,-93.276859,0
588,44.974224,-93.278165,4
588,44.974499,-93.280246,0
588,44.974504,-93.272511,1
588,44.974671,-93.270343,0
588,44.976401,-93.270881,6
588,44.976601,-93.268705,0
588,44.978261,-93.262845,2
588,44.978336,-93.26927,3
588,44.978512,-93.267079,0
588,44.979533,-93.263214,0
588,44.980285,-93.265602,0
588,44.980294,-93.267644,3
589,44.807875,-93.368648,7
589,44.807904,-93.373902,0
589,44.807923,-93.382289,1
589,44.80793,-93.376901,1
589,44.807953,-93.379009,0
589,44.808098,-93.368387,0
589,44.808127,-93.373649,0
589,44.808154,-93.376513,0
589,44.808155,-93.382013,0
589,44.808168,-93.37876,0
589,44.8085,-93.360962,2
589,44.808574,-93.383785,0
589,44.808681,-93.361106,0
589,44.809042,-93.384093,0
589,44.809463,-93.360972,2
589,44.809819,-93.38409,NA
589,44.810126,-93.361427,0
589,44.810777,-93.35849,0
589,44.810947,-93.35843,0
589,44.810953,-93.360947,0
589,44.811005,-93.360138,2
589,44.811093,-93.360875,0
589,44.811108,-93.359861,NA
589,44.811584,-93.383774,0
589,44.811761,-93.384072,1
589,44.812136,-93.358426,0
589,44.81235,-93.35825,NA
589,44.814304,-93.358285,0
589,44.814536,-93.358456,0
589,44.816839,-93.358335,0
589,44.817069,-93.358491,0
589,44.817247,-93.384552,3
589,44.817287,-93.38414,0
589,44.818494,-93.391688,2
589,44.818579,-93.387533,1
589,44.818641,-93.358366,NA
589,44.818737,-93.387168,0
589,44.818747,-93.391432,0
589,44.818847,-93.358513,0
589,44.819715,-93.393112,0
589,44.819835,-93.393506,0
589,44.82068,-93.39345,0
589,44.820797,-93.393855,0
589,44.821741,-93.393819,0
589,44.821882,-93.394206,2
589,44.822844,-93.393842,NA
589,44.823032,-93.394187,NA
589,44.823372,-93.358337,1
589,44.823553,-93.358485,0
589,44.824029,-93.3938,0
589,44.825061,-93.349006,18
589,44.825403,-93.35833,2
589,44.825583,-93.358478,0
589,44.826038,-93.353341,2
589,44.826059,-93.394072,1
589,44.826209,-93.352968,2
589,44.826876,-93.358328,NA
589,44.827013,-93.358471,0
589,44.827055,-93.358024,NA
589,44.827091,-93.355418,NA
589,44.827326,-93.358204,2
589,44.828414,-93.39307,0
589,44.828418,-93.393429,NA
589,44.829475,-93.358294,3
589,44.829655,-93.358442,0
589,44.832888,-93.358431,0
589,44.832982,-93.354579,1
589,44.833072,-93.358285,3
589,44.833118,-93.356816,9
589,44.83317,-93.355074,0
589,44.833222,-93.356755,0
589,44.833236,-93.351492,0
589,44.834761,-93.394313,0
589,44.834976,-93.39411,0
589,44.836239,-93.3931,NA
589,44.8366,-93.39259,NA
589,44.839461,-93.390434,0
589,44.84193,-93.391288,NA
589,44.845947,-93.388878,NA
589,44.847454,-93.372487,0
589,44.847496,-93.383747,NA
589,44.847496,-93.378813,NA
589,44.84756,-93.372747,3
589,44.847568,-93.3877,0
589,44.847598,-93.378559,NA
589,44.847601,-93.383493,NA
589,44.852449,-93.352149,18
589,44.85278,-93.346172,10
589,44.854156,-93.352121,1
589,44.854382,-93.347219,0
589,44.854686,-93.345412,0
589,44.97191,-93.276209,0
589,44.972652,-93.274543,3
589,44.972705,-93.27193,0
589,44.973056,-93.279033,0
589,44.973566,-93.276859,6
589,44.974224,-93.278165,2
589,44.974499,-93.280246,0
589,44.974504,-93.272511,19
589,44.974671,-93.270343,0
589,44.976401,-93.270881,29
589,44.976601,-93.268705,0
589,44.978261,-93.262845,3
589,44.978336,-93.26927,18
589,44.978512,-93.267079,0
589,44.979533,-93.263214,0
589,44.980285,-93.265602,0
589,44.980294,-93.267644,7
597,44.792924,-93.358164,NA
597,44.793075,-93.357957,0
597,44.793292,-93.356074,NA
597,44.793394,-93.356148,0
597,44.794226,-93.368966,0
597,44.794303,-93.368693,1
597,44.795385,-93.372688,0
597,44.795403,-93.372981,0
597,44.797868,-93.350422,3
597,44.798051,-93.350565,1
597,44.799967,-93.377084,0
597,44.800095,-93.377316,3
597,44.801031,-93.350383,3
597,44.801212,-93.35053,0
597,44.802068,-93.361154,1
597,44.80219,-93.360634,0
597,44.802227,-93.380617,1
597,44.80225,-93.368666,0
597,44.802331,-93.380591,0
597,44.802334,-93.368929,2
597,44.802823,-93.350371,2
597,44.803004,-93.350518,0
597,44.803448,-93.36892,4
597,44.803523,-93.368771,0
597,44.803893,-93.38466,3
597,44.803908,-93.384255,0
597,44.804359,-93.358547,0
597,44.804406,-93.358405,2
597,44.804602,-93.349287,1
597,44.804606,-93.347117,0
597,44.804638,-93.345425,1
597,44.804653,-93.344018,3
597,44.804695,-93.341132,0
597,44.804702,-93.339864,0
597,44.804704,-93.337251,0
597,44.804707,-93.349033,0
597,44.804711,-93.338527,0
597,44.804713,-93.346863,NA
597,44.804719,-93.347865,NA
597,44.804734,-93.333478,NA
597,44.804736,-93.334757,2
597,44.804743,-93.345198,0
597,44.804745,-93.33061,0
597,44.80475,-93.331686,3
597,44.804779,-93.343318,0
597,44.804798,-93.339618,0
597,44.8048,-93.340878,0
597,44.804802,-93.338292,0
597,44.804809,-93.336997,0
597,44.804841,-93.334504,0
597,44.804842,-93.333224,0
597,44.804849,-93.330676,0
597,44.804857,-93.331944,0
597,44.804893,-93.329609,0
597,44.805078,-93.32946,0
597,44.806518,-93.329445,0
597,44.806702,-93.329612,0
597,44.806725,-93.38439,4
597,44.806748,-93.38407,1
597,44.80755,-93.358478,0
597,44.8077,-93.350192,0
597,44.807724,-93.35294,2
597,44.807729,-93.358321,2
597,44.807746,-93.356367,4
597,44.807762,-93.368593,3
597,44.807834,-93.368447,0
597,44.807904,-93.373902,0
597,44.807923,-93.382289,NA
597,44.80793,-93.376901,0
597,44.807932,-93.349434,NA
597,44.807934,-93.352506,0
597,44.807953,-93.379009,NA
597,44.807969,-93.356114,0
597,44.808017,-93.344937,1
597,44.808127,-93.373649,0
597,44.808144,-93.344675,0
597,44.808154,-93.376513,0
597,44.808155,-93.382013,0
597,44.808168,-93.37876,0
597,44.80834,-93.329444,1
597,44.808485,-93.329618,0
597,44.808549,-93.339821,0
597,44.808745,-93.339148,NA
597,44.809018,-93.336016,0
597,44.809153,-93.335762,0
597,44.810042,-93.331269,0
597,44.810124,-93.331377,1
597,44.810321,-93.329586,0
597,44.810437,-93.32944,6
597,44.81045,-93.329614,2
597,44.810601,-93.329395,0
597,44.811091,-93.326946,0
597,44.811248,-93.326731,0
597,44.81168,-93.324509,0
597,44.811834,-93.324317,0
597,44.812335,-93.321907,1
597,44.812512,-93.321542,0
597,44.812951,-93.319347,1
597,44.813116,-93.319121,0
597,44.813694,-93.316796,2
597,44.813867,-93.316554,0
597,44.814687,-93.313979,0
597,44.814767,-93.313552,4
597,44.81691,-93.310483,1
597,44.817122,-93.310427,NA
597,44.818628,-93.308511,3
597,44.818888,-93.308562,0
597,44.818963,-93.350202,0
597,44.819073,-93.348341,2
597,44.819099,-93.346074,4
597,44.819121,-93.320592,1
597,44.819126,-93.343434,NA
597,44.819137,-93.321864,0
597,44.81914,-93.341487,0
597,44.819147,-93.32511,NA
597,44.819149,-93.323391,NA
597,44.819153,-93.325754,NA
597,44.819155,-93.339517,NA
597,44.819167,-93.337092,2
597,44.819174,-93.334725,2
597,44.819175,-93.348118,0
597,44.819175,-93.327046,NA
597,44.819183,-93.33279,1
597,44.819186,-93.331518,0
597,44.819192,-93.32964,0
597,44.819196,-93.345801,0
597,44.819221,-93.320338,0
597,44.819226,-93.343164,0
597,44.819231,-93.321602,NA
597,44.819246,-93.341222,0
597,44.819251,-93.323137,NA
597,44.819252,-93.324856,NA
597,44.819259,-93.339518,0
597,44.819262,-93.319228,0
597,44.819269,-93.326772,0
597,44.819272,-93.336815,0
597,44.819276,-93.335535,0
597,44.819284,-93.333839,0
597,44.819288,-93.332536,0
597,44.819291,-93.331264,0
597,44.819297,-93.329386,0
597,44.819318,-93.319062,0
597,44.820414,-93.306558,0
597,44.820558,-93.30617,0
597,44.821494,-93.304945,0
597,44.823041,-93.303091,0
597,44.823058,-93.319002,1
597,44.823239,-93.319146,0
597,44.823408,-93.30241,38
597,44.824114,-93.318985,NA
597,44.824295,-93.319128,0
597,44.824807,-93.345923,0
597,44.824835,-93.345634,0
597,44.825008,-93.300202,0
597,44.825009,-93.318978,0
597,44.825061,-93.349006,5
597,44.825107,-93.338272,0
597,44.825212,-93.338018,2
597,44.825217,-93.30006,0
597,44.825299,-93.33552,0
597,44.825403,-93.335602,1
597,44.825544,-93.290241,176
597,44.825848,-93.319122,0
597,44.826153,-93.294563,1
597,44.826169,-93.2988,NA
597,44.826252,-93.303929,1
597,44.826257,-93.307164,0
597,44.826261,-93.301411,0
597,44.826278,-93.311351,1
597,44.826296,-93.318966,0
597,44.826297,-93.314474,1
597,44.82636,-93.306459,0
597,44.826362,-93.308726,0
597,44.826363,-93.301153,NA
597,44.826381,-93.311097,0
597,44.826404,-93.314517,0
597,44.82641,-93.294795,0
597,44.826433,-93.297425,NA
597,44.826542,-93.33257,0
597,44.827229,-93.331525,0
597,44.828919,-93.330667,5
597,44.919652,-93.274758,0
597,44.91966,-93.274792,4
597,44.948348,-93.274377,0
597,44.948366,-93.275076,7
597,44.970443,-93.272661,9
597,44.972235,-93.272303,0
597,44.973523,-93.273283,41
597,44.974198,-93.270731,0
597,44.975419,-93.271723,85
597,44.976112,-93.269109,0
597,44.977366,-93.270058,79
597,44.978033,-93.267475,0
597,44.979315,-93.268447,40
597,44.980285,-93.265602,0
597,44.981233,-93.263941,8
597,44.981478,-93.264595,0
597,44.982238,-93.265983,5
604,44.927221,-93.360234,2
604,44.927292,-93.359388,0
604,44.927598,-93.358069,0
604,44.927761,-93.357885,1
604,44.928101,-93.361209,0
604,44.928102,-93.361062,2
604,44.928407,-93.355602,0
604,44.928503,-93.355634,2
604,44.929172,-93.353224,0
604,44.929279,-93.353271,1
604,44.930727,-93.347976,0
604,44.930929,-93.348232,2
604,44.931269,-93.365068,0
604,44.931367,-93.345968,0
604,44.931622,-93.346093,2
604,44.932478,-93.343189,7
604,44.933466,-93.367175,2
604,44.933575,-93.36742,0
604,44.939126,-93.369796,2
604,44.939295,-93.370183,1
604,44.94184,-93.370559,1
604,44.941979,-93.370942,0
604,44.945815,-93.370728,2
604,44.945993,-93.370879,1
604,44.947637,-93.370728,0
604,44.947818,-93.37088,0
604,44.949631,-93.370945,2
604,44.94967,-93.370795,6
604,44.951229,-93.370774,2
604,44.951409,-93.370922,0
604,44.95302,-93.370801,1
604,44.953201,-93.370949,3
604,44.954812,-93.370828,0
604,44.954992,-93.370976,1
604,44.958557,-93.370887,2
604,44.958738,-93.371035,1
604,44.959857,-93.370903,0
604,44.960546,-93.371085,3
604,44.962085,-93.370948,0
604,44.962293,-93.371127,1
604,44.963901,-93.371146,1
604,44.963948,-93.370999,1
604,44.965488,-93.370908,0
604,44.96566,-93.371045,0
604,44.967406,-93.370921,0
604,44.96754,-93.354383,0
604,44.967584,-93.350058,0
604,44.967675,-93.37076,0
604,44.967678,-93.351678,1
604,44.967704,-93.354801,1
604,44.969167,-93.370808,1
604,44.969209,-93.370662,0
604,44.969253,-93.34979,1
604,44.969666,-93.34936,4
604,44.969705,-93.355428,0
604,44.969867,-93.355394,0
604,44.970247,-93.359131,0
604,44.970356,-93.369703,0
604,44.970357,-93.359174,1
604,44.970516,-93.369615,0
604,44.97081,-93.362652,0
604,44.970854,-93.372864,17
604,44.970977,-93.363507,0
604,44.970985,-93.367102,0
604,44.970987,-93.36566,0
604,44.97109,-93.366693,1
614,44.897176,-93.51372,16
614,44.898749,-93.512935,NA
614,44.898957,-93.512968,NA
614,44.900974,-93.511198,NA
614,44.901168,-93.51125,NA
614,44.903282,-93.508446,NA
614,44.903621,-93.508214,NA
614,44.904885,-93.506534,NA
614,44.905006,-93.506593,NA
614,44.906839,-93.505192,NA
614,44.906993,-93.505267,NA
614,44.911024,-93.503337,0
614,44.912349,-93.503205,4
614,44.912865,-93.503357,0
614,44.916759,-93.503051,NA
614,44.917126,-93.503205,2
614,44.924003,-93.503037,NA
614,44.924192,-93.50317,NA
614,44.927621,-93.502782,NA
614,44.927807,-93.502919,NA
614,44.932372,-93.502492,NA
614,44.932612,-93.502621,NA
614,44.935703,-93.502451,NA
614,44.935775,-93.502305,NA
614,44.937867,-93.466984,1
614,44.937954,-93.467116,0
614,44.938146,-93.475319,NA
614,44.938202,-93.475033,NA
614,44.938321,-93.502281,NA
614,44.938502,-93.502425,NA
614,44.93865,-93.477382,NA
614,44.938796,-93.478604,NA
614,44.93961,-93.482134,NA
614,44.939733,-93.482139,NA
614,44.940474,-93.458084,NA
614,44.940481,-93.448732,NA
614,44.940508,-93.483791,NA
614,44.940566,-93.448883,NA
614,44.940591,-93.483699,NA
614,44.940612,-93.457861,NA
614,44.941161,-93.446191,0
614,44.94174,-93.488221,NA
614,44.941756,-93.502373,1
614,44.941794,-93.49103,NA
614,44.941808,-93.493561,NA
614,44.941839,-93.487055,NA
614,44.941872,-93.489628,NA
614,44.941887,-93.497429,NA
614,44.941913,-93.49146,NA
614,44.941914,-93.493249,NA
614,44.941926,-93.499836,NA
614,44.941969,-93.501915,2
614,44.941982,-93.497124,NA
614,44.942029,-93.499578,NA
614,44.942201,-93.446821,NA
614,44.942322,-93.446687,1
614,44.943428,-93.445227,NA
614,44.943463,-93.445463,NA
614,44.943981,-93.444018,NA
614,44.944058,-93.444123,NA
614,44.944641,-93.443023,NA
614,44.944648,-93.442752,NA
614,44.947526,-93.44138,NA
614,44.947836,-93.441231,NA
614,44.949019,-93.441171,NA
614,44.949384,-93.441305,NA
614,44.950492,-93.441209,NA
614,44.952361,-93.441308,NA
614,44.95295,-93.441475,NA
614,44.955712,-93.441589,NA
614,44.956015,-93.441445,NA
614,44.957963,-93.441521,NA
614,44.959874,-93.441919,NA
614,44.959951,-93.441803,NA
614,44.961765,-93.442381,NA
614,44.961873,-93.442224,NA
614,44.965233,-93.442462,NA
614,44.96545,-93.442356,NA
614,44.965599,-93.440003,NA
614,44.965704,-93.440553,NA
614,44.965926,-93.434084,NA
614,44.967744,-93.435957,27
615,44.924315,-93.41456,11
615,44.924334,-93.411563,8
615,44.924363,-93.408663,10
615,44.924367,-93.406867,2
615,44.924415,-93.414105,16
615,44.924439,-93.411309,7
615,44.92447,-93.407362,4
615,44.924504,-93.406146,2
615,44.924509,-93.406281,1
615,44.926052,-93.415067,0
615,44.926181,-93.4061,NA
615,44.926239,-93.4152,0
615,44.927782,-93.394566,NA
615,44.927787,-93.395764,NA
615,44.927792,-93.3933,0
615,44.927795,-93.405818,NA
615,44.927888,-93.394285,2
615,44.927892,-93.39551,NA
615,44.927897,-93.393084,NA
615,44.927919,-93.39084,4
615,44.927922,-93.414918,1
615,44.927947,-93.390697,1
615,44.927981,-93.405954,NA
615,44.928108,-93.415051,NA
615,44.928116,-93.40049,NA
615,44.928353,-93.400889,NA
615,44.928742,-93.401973,NA
615,44.929178,-93.40363,NA
615,44.929601,-93.405757,1
615,44.929608,-93.404463,NA
615,44.929614,-93.405896,2
615,44.929667,-93.414807,NA
615,44.929853,-93.414944,NA
615,44.930929,-93.348232,NA
615,44.931297,-93.390585,0
615,44.931395,-93.39079,0
615,44.931437,-93.414716,0
615,44.931501,-93.392008,3
615,44.931622,-93.346093,NA
615,44.931623,-93.414856,NA
615,44.93211,-93.393495,2
615,44.932448,-93.393567,1
615,44.932478,-93.343189,13
615,44.93286,-93.393303,2
615,44.932987,-93.349365,NA
615,44.933034,-93.416929,3
615,44.933139,-93.41666,1
615,44.933207,-93.418576,5
615,44.933338,-93.39331,0
615,44.933398,-93.340143,NA
615,44.933747,-93.393027,0
615,44.934159,-93.393053,NA
615,44.934159,-93.386459,1
615,44.934235,-93.420152,7
615,44.934288,-93.385749,11
615,44.934343,-93.419121,3
615,44.934384,-93.392259,0
615,44.934505,-93.390645,NA
615,44.934508,-93.39209,1
615,44.934533,-93.337048,0
615,44.934621,-93.390399,NA
615,44.935696,-93.34721,NA
615,44.936155,-93.390324,0
615,44.936199,-93.421101,NA
615,44.936246,-93.420954,NA
615,44.936357,-93.38824,1
615,44.936422,-93.387467,3
615,44.936744,-93.345448,NA
615,44.936931,-93.3397,NA
615,44.937514,-93.391655,3
615,44.937719,-93.352322,4
615,44.937739,-93.342031,NA
615,44.937752,-93.345809,2
615,44.937761,-93.354686,0
615,44.937765,-93.344384,NA
615,44.937787,-93.351418,1
615,44.937832,-93.352921,NA
615,44.93787,-93.354845,1
615,44.937963,-93.346023,3
615,44.938515,-93.38217,6
615,44.938537,-93.391808,13
615,44.938547,-93.384051,7
615,44.938575,-93.421134,NA
615,44.938602,-93.384048,8
615,44.938611,-93.391662,NA
615,44.938627,-93.37969,NA
615,44.938632,-93.38953,2
615,44.938634,-93.372617,NA
615,44.93864,-93.378373,NA
615,44.938641,-93.381946,8
615,44.938649,-93.37709,NA
615,44.938668,-93.388043,0
615,44.938678,-93.375789,0
615,44.938727,-93.379436,NA
615,44.938739,-93.389635,0
615,44.938739,-93.378138,NA
615,44.938754,-93.376836,1
615,44.938761,-93.372463,NA
615,44.938772,-93.375542,2
615,44.938832,-93.367438,NA
615,44.938925,-93.365016,1
615,44.938948,-93.367203,NA
615,44.93903,-93.365565,0
615,44.939132,-93.369684,0
615,44.939137,-93.36382,2
615,44.939283,-93.370311,3
615,44.93934,-93.363751,NA
615,44.939698,-93.357171,1
615,44.939772,-93.357449,1
615,44.940046,-93.362779,0
615,44.9413,-93.421015,NA
615,44.94191,-93.359893,3
615,44.944905,-93.42101,2
615,44.945163,-93.421151,0
615,44.950922,-93.419717,3
615,44.950933,-93.415266,0
615,44.950939,-93.413631,0
615,44.950963,-93.412152,0
615,44.951022,-93.420842,NA
615,44.951027,-93.419463,2
615,44.951031,-93.417624,0
615,44.951037,-93.415375,0
615,44.951044,-93.413431,NA
615,44.951468,-93.41141,0
615,44.951503,-93.411545,NA
615,44.952219,-93.420727,6
615,44.952589,-93.410919,1
615,44.952779,-93.41077,2
615,44.953393,-93.420809,3
615,44.95386,-93.411655,3
615,44.954015,-93.411903,NA
615,44.954033,-93.411656,1
615,44.955085,-93.420895,0
615,44.95861,-93.420627,NA
615,44.958793,-93.420768,NA
615,44.960665,-93.420577,NA
615,44.96249,-93.420493,NA
615,44.962673,-93.420634,NA
